organism,id,protein_id,go_id,ontology,description,
5530,,KFG85211.1,33557,CC,Slx1-Slx4 complex,
5530,,KFG85211.1,17108,MF,5'-flap endonuclease activity,
5530,,KFG85211.1,6310,BP,DNA recombination,
5530,,KFG85211.1,6281,BP,DNA repair,
5530,,KFG85211.1,90305,BP,nucleic acid phosphodiester bond hydrolysis,
5530,,KFG85212.1,5634,CC,nucleus,
5530,,KFG85212.1,3677,MF,DNA binding,
5530,,KFG85212.1,32259,BP,methylation,
5530,,KFG85212.1,46872,MF,metal ion binding,
5530,,KFG85212.1,34721,BP,histone H3-K4 demethylation,
5530,,KFG85212.1,8168,MF,methyltransferase activity,
5530,,KFG85212.1,6338,BP,chromatin remodeling,
5530,,KFG85212.1,34708,CC,methyltransferase complex,
5530,,KFG85212.1,34647,MF,histone demethylase activity (H3-trimethyl-K4 specific),
5530,,KFG85212.1,70013,CC,intracellular organelle lumen,
5530,,KFG85212.1,16491,MF,oxidoreductase activity,
5530,,KFG85212.1,44446,CC,intracellular organelle part,
5530,,KFG85212.1,55114,BP,oxidation-reduction process,
5530,,KFG85213.1,6367,BP,transcription initiation from RNA polymerase II promoter,
5530,,KFG85213.1,46982,MF,protein heterodimerization activity,
5530,,KFG85213.1,5634,CC,nucleus,
5530,,KFG85213.1,3743,MF,translation initiation factor activity,
5530,,KFG85213.1,51287,MF,NAD binding,
5530,,KFG85213.1,16616,MF,oxidoreductase activity,
5530,,KFG85213.1,428,CC,DNA-directed RNA polymerase complex,
5530,,KFG85213.1,6413,BP,translational initiation,
5530,,KFG85213.1,3713,MF,transcription coactivator activity,
5530,,KFG85213.1,5667,CC,transcription factor complex,
5530,,KFG85213.1,8134,MF,transcription factor binding,
5530,,KFG85213.1,70013,CC,intracellular organelle lumen,
5530,,KFG85213.1,16021,CC,integral component of membrane,
5530,,KFG85213.1,44446,CC,intracellular organelle part,
5530,,KFG85213.1,70897,BP,transcription preinitiation complex assembly,
5530,,KFG85213.1,1903508,BP,positive regulation of nucleic acid-templated transcription,
5530,,KFG85213.1,55114,BP,oxidation-reduction process,
5530,,KFG85215.1,15297,MF,antiporter activity,
5530,,KFG85215.1,15698,BP,inorganic anion transport,
5530,,KFG85215.1,16021,CC,integral component of membrane,
5530,,KFG85215.1,15103,MF,inorganic anion transmembrane transporter activity,
5530,,KFG85215.1,55085,BP,transmembrane transport,
5530,,KFG85215.1,5737,CC,cytoplasm,
5530,,KFG85215.1,5886,CC,plasma membrane,
5530,,KFG85215.1,6424,BP,glutamyl-tRNA aminoacylation,
5530,,KFG85215.1,4818,MF,glutamate-tRNA ligase activity,
5530,,KFG85215.1,4499,MF,N,
5530,,KFG85215.1,166,MF,nucleotide binding,
5530,,KFG85215.1,43168,MF,anion binding,
5530,,KFG85215.1,8144,MF,drug binding,
5530,,KFG85215.1,97367,MF,carbohydrate derivative binding,
5530,,KFG85215.1,50662,MF,coenzyme binding,
5530,,KFG85215.1,55114,BP,oxidation-reduction process,
5530,,KFG85216.1,4190,MF,aspartic-type endopeptidase activity,
5530,,KFG85216.1,6508,BP,proteolysis,
5530,,KFG85216.1,5634,CC,nucleus,
5530,,KFG85216.1,16021,CC,integral component of membrane,
5530,,KFG85216.1,8081,MF,phosphoric diester hydrolase activity,
5530,,KFG85216.1,6281,BP,DNA repair,
5530,,KFG85217.1,16021,CC,integral component of membrane,
5530,,KFG85220.1,3735,MF,structural constituent of ribosome,
5530,,KFG85220.1,6412,BP,translation,
5530,,KFG85220.1,5840,CC,ribosome,
5530,,KFG85220.1,44445,CC,cytosolic part,
5530,,KFG85220.1,44446,CC,intracellular organelle part,
5530,,KFG85221.1,16021,CC,integral component of membrane,
5530,,KFG85224.1,18580,MF,nitronate monooxygenase activity,
5530,,KFG85224.1,55114,BP,oxidation-reduction process,
5530,,KFG85224.1,16021,CC,integral component of membrane,
5530,,KFG85224.1,6468,BP,protein phosphorylation,
5530,,KFG85224.1,51213,MF,dioxygenase activity,
5530,,KFG85224.1,3724,MF,RNA helicase activity,
5530,,KFG85224.1,5524,MF,ATP binding,
5530,,KFG85224.1,3723,MF,RNA binding,
5530,,KFG85224.1,4672,MF,protein kinase activity,
5530,,KFG85225.1,3724,MF,RNA helicase activity,
5530,,KFG85225.1,5730,CC,nucleolus,
5530,,KFG85225.1,6364,BP,rRNA processing,
5530,,KFG85225.1,30687,CC,preribosome,
5530,,KFG85225.1,3723,MF,RNA binding,
5530,,KFG85225.1,5524,MF,ATP binding,
5530,,KFG85225.1,55114,BP,oxidation-reduction process,
5530,,KFG85225.1,5635,CC,nuclear envelope,
5530,,KFG85225.1,42273,BP,ribosomal large subunit biogenesis,
5530,,KFG85225.1,42274,BP,ribosomal small subunit biogenesis,
5530,,KFG85225.1,16021,CC,integral component of membrane,
5530,,KFG85225.1,18580,MF,nitronate monooxygenase activity,
5530,,KFG85225.1,8186,MF,RNA-dependent ATPase activity,
5530,,KFG85225.1,71949,MF,FAD binding,
5530,,KFG85225.1,42802,MF,identical protein binding,
5530,,KFG85226.1,71949,MF,FAD binding,
5530,,KFG85226.1,55114,BP,oxidation-reduction process,
5530,,KFG85226.1,16021,CC,integral component of membrane,
5530,,KFG85226.1,16491,MF,oxidoreductase activity,
5530,,KFG85227.1,31588,CC,nucleotide-activated protein kinase complex,
5530,,KFG85227.1,45859,BP,regulation of protein kinase activity,
5530,,KFG85227.1,16301,MF,kinase activity,
5530,,KFG85227.1,19901,MF,protein kinase binding,
5530,,KFG85227.1,16773,MF,phosphotransferase activity,
5530,,KFG85227.1,5634,CC,nucleus,
5530,,KFG85227.1,60089,MF,molecular transducer activity,
5530,,KFG85227.1,7165,BP,signal transduction,
5530,,KFG85227.1,140096,MF,catalytic activity,
5530,,KFG85227.1,5737,CC,cytoplasm,
5530,,KFG85227.1,16310,BP,phosphorylation,
5530,,KFG85227.1,6464,BP,cellular protein modification process,
5530,,KFG85228.1,408,CC,EKC/KEOPS complex,
5530,,KFG85228.1,61711,MF,N(6)-L-threonylcarbamoyladenine synthase activity,
5530,,KFG85228.1,2949,BP,tRNA threonylcarbamoyladenosine modification,
5530,,KFG85228.1,5634,CC,nucleus,
5530,,KFG85228.1,46872,MF,metal ion binding,
5530,,KFG85228.1,5737,CC,cytoplasm,
5530,,KFG85228.1,8233,MF,peptidase activity,
5530,,KFG85228.1,31490,MF,chromatin DNA binding,
5530,,KFG85228.1,8168,MF,methyltransferase activity,
5530,,KFG85228.1,785,CC,chromatin,
5530,,KFG85228.1,70013,CC,intracellular organelle lumen,
5530,,KFG85228.1,6508,BP,proteolysis,
5530,,KFG85228.1,722,BP,telomere maintenance via recombination,
5530,,KFG85228.1,45944,BP,positive regulation of transcription by RNA polymerase II,
5530,,KFG85228.1,32259,BP,methylation,
5530,,KFG85229.1,32777,CC,Piccolo NuA4 histone acetyltransferase complex,
5530,,KFG85229.1,6357,BP,regulation of transcription by RNA polymerase II,
5530,,KFG85229.1,16740,MF,transferase activity,
5530,,KFG85229.1,7049,BP,cell cycle,
5530,,KFG85229.1,6281,BP,DNA repair,
5530,,KFG85229.1,16573,BP,histone acetylation,
5530,,KFG85230.1,5509,MF,calcium ion binding,
5530,,KFG85230.1,3676,MF,nucleic acid binding,
5530,,KFG85231.1,981,MF,DNA-binding transcription factor activity,
5530,,KFG85231.1,6357,BP,regulation of transcription by RNA polymerase II,
5530,,KFG85231.1,5634,CC,nucleus,
5530,,KFG85231.1,6351,BP,transcription,
5530,,KFG85231.1,8270,MF,zinc ion binding,
5530,,KFG85231.1,3677,MF,DNA binding,
5530,,KFG85232.1,3735,MF,structural constituent of ribosome,
5530,,KFG85232.1,5840,CC,ribosome,
5530,,KFG85232.1,6412,BP,translation,
5530,,KFG85232.1,5515,MF,protein binding,
5530,,KFG85232.1,3723,MF,RNA binding,
5530,,KFG85232.1,5759,CC,mitochondrial matrix,
5530,,KFG85232.1,98798,CC,mitochondrial protein complex,
5530,,KFG85232.1,462,BP,maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA,
5530,,KFG85232.1,16021,CC,integral component of membrane,
5530,,KFG85233.1,3746,MF,translation elongation factor activity,
5530,,KFG85233.1,6414,BP,translational elongation,
5530,,KFG85233.1,5634,CC,nucleus,
5530,,KFG85233.1,16021,CC,integral component of membrane,
5530,,KFG85233.1,16740,MF,transferase activity,
5530,,KFG85233.1,5840,CC,ribosome,
5530,,KFG85234.1,4721,MF,phosphoprotein phosphatase activity,
5530,,KFG85234.1,6470,BP,protein dephosphorylation,
5530,,KFG85235.1,469,BP,cleavage involved in rRNA processing,
5530,,KFG85235.1,5730,CC,nucleolus,
5530,,KFG85235.1,16301,MF,kinase activity,
5530,,KFG85235.1,16310,BP,phosphorylation,
5530,,KFG85236.1,16301,MF,kinase activity,
5530,,KFG85236.1,6733,BP,oxidoreduction coenzyme metabolic process,
5530,,KFG85236.1,31314,CC,extrinsic component of mitochondrial inner membrane,
5530,,KFG85236.1,6796,BP,phosphate-containing compound metabolic process,
5530,,KFG85236.1,3952,MF,NAD+ synthase (glutamine-hydrolyzing) activity,
5530,,KFG85236.1,4359,MF,glutaminase activity,
5530,,KFG85236.1,9108,BP,coenzyme biosynthetic process,
5530,,KFG85236.1,5524,MF,ATP binding,
5530,,KFG85236.1,72525,BP,pyridine-containing compound biosynthetic process,
5530,,KFG85236.1,1901661,BP,quinone metabolic process,
5530,,KFG85236.1,42181,BP,ketone biosynthetic process,
5530,,KFG85236.1,90407,BP,organophosphate biosynthetic process,
5530,,KFG85236.1,55086,BP,nucleobase-containing small molecule metabolic process,
5530,,KFG85236.1,16773,MF,phosphotransferase activity,
5530,,KFG85236.1,34654,BP,nucleobase-containing compound biosynthetic process,
5530,,KFG85236.1,140096,MF,catalytic activity,
5530,,KFG85236.1,6464,BP,cellular protein modification process,
5530,,KFG85238.1,4721,MF,phosphoprotein phosphatase activity,
5530,,KFG85238.1,6470,BP,protein dephosphorylation,
5530,,KFG85238.1,5829,CC,cytosol,
5530,,KFG85238.1,5634,CC,nucleus,
5530,,KFG85239.1,5655,CC,nucleolar ribonuclease P complex,
5530,,KFG85239.1,6379,BP,mRNA cleavage,
5530,,KFG85239.1,172,CC,ribonuclease MRP complex,
5530,,KFG85239.1,8033,BP,tRNA processing,
5530,,KFG85240.1,32786,BP,positive regulation of DNA-templated transcription,
5530,,KFG85240.1,8270,MF,zinc ion binding,
5530,,KFG85240.1,5634,CC,nucleus,
5530,,KFG85240.1,3746,MF,translation elongation factor activity,
5530,,KFG85240.1,775,CC,chromosome,
5530,,KFG85240.1,993,MF,RNA polymerase II complex binding,
5530,,KFG85240.1,3727,MF,single-stranded RNA binding,
5530,,KFG85240.1,70013,CC,intracellular organelle lumen,
5530,,KFG85240.1,32991,CC,protein-containing complex,
5530,,KFG85240.1,6414,BP,translational elongation,
5530,,KFG85240.1,6397,BP,mRNA processing,
5530,,KFG85240.1,6325,BP,chromatin organization,
5530,,KFG85241.1,3676,MF,nucleic acid binding,
5530,,KFG85241.1,46872,MF,metal ion binding,
5530,,KFG85242.1,5684,CC,U2-type spliceosomal complex,
5530,,KFG85243.1,43531,MF,ADP binding,
5530,,KFG85243.1,5789,CC,endoplasmic reticulum membrane,
5530,,KFG85243.1,15031,BP,protein transport,
5530,,KFG85243.1,16788,MF,hydrolase activity,
5530,,KFG85243.1,16021,CC,integral component of membrane,
5530,,KFG85243.1,55085,BP,transmembrane transport,
5530,,KFG85243.1,55114,BP,oxidation-reduction process,
5530,,KFG85243.1,16163,MF,nitrogenase activity,
5530,,KFG85243.1,16612,CC,molybdenum-iron nitrogenase complex,
5530,,KFG85243.1,3676,MF,nucleic acid binding,
5530,,KFG85243.1,22857,MF,transmembrane transporter activity,
5530,,KFG85245.1,8233,MF,peptidase activity,
5530,,KFG85245.1,6508,BP,proteolysis,
5530,,KFG85245.1,16021,CC,integral component of membrane,
5530,,KFG85247.1,4672,MF,protein kinase activity,
5530,,KFG85247.1,6468,BP,protein phosphorylation,
5530,,KFG85247.1,16021,CC,integral component of membrane,
5530,,KFG85247.1,5524,MF,ATP binding,
5530,,KFG85247.1,55114,BP,oxidation-reduction process,
5530,,KFG85247.1,9058,BP,biosynthetic process,
5530,,KFG85247.1,30170,MF,pyridoxal phosphate binding,
5530,,KFG85247.1,16491,MF,oxidoreductase activity,
5530,,KFG85247.1,16788,MF,hydrolase activity,
5530,,KFG85248.1,8237,MF,metallopeptidase activity,
5530,,KFG85248.1,6508,BP,proteolysis,
5530,,KFG85251.1,16780,MF,phosphotransferase activity,
5530,,KFG85251.1,8654,BP,phospholipid biosynthetic process,
5530,,KFG85251.1,16021,CC,integral component of membrane,
5530,,KFG85251.1,46470,BP,phosphatidylcholine metabolic process,
5530,,KFG85251.1,45017,BP,glycerolipid biosynthetic process,
5530,,KFG85251.1,46469,BP,platelet activating factor metabolic process,
5530,,KFG85251.1,1901566,BP,organonitrogen compound biosynthetic process,
5530,,KFG85252.1,16021,CC,integral component of membrane,
5530,,KFG85253.1,31625,MF,ubiquitin protein ligase binding,
5530,,KFG85253.1,31461,CC,cullin-RING ubiquitin ligase complex,
5530,,KFG85253.1,6511,BP,ubiquitin-dependent protein catabolic process,
5530,,KFG85253.1,43531,MF,ADP binding,
5530,,KFG85253.1,152,CC,nuclear ubiquitin ligase complex,
5530,,KFG85253.1,3824,MF,catalytic activity,
5530,,KFG85253.1,1903467,BP,negative regulation of mitotic DNA replication initiation,
5530,,KFG85253.1,5871,CC,kinesin complex,
5530,,KFG85253.1,16021,CC,integral component of membrane,
5530,,KFG85253.1,8270,MF,zinc ion binding,
5530,,KFG85253.1,10498,BP,proteasomal protein catabolic process,
5530,,KFG85253.1,22857,MF,transmembrane transporter activity,
5530,,KFG85253.1,9116,BP,nucleoside metabolic process,
5530,,KFG85253.1,5524,MF,ATP binding,
5530,,KFG85253.1,9298,BP,GDP-mannose biosynthetic process,
5530,,KFG85253.1,5975,BP,carbohydrate metabolic process,
5530,,KFG85253.1,6468,BP,protein phosphorylation,
5530,,KFG85253.1,55085,BP,transmembrane transport,
5530,,KFG85254.1,46983,MF,protein dimerization activity,
5530,,KFG85254.1,17001,BP,antibiotic catabolic process,
5530,,KFG85254.1,16787,MF,hydrolase activity,
5530,,KFG85254.1,8270,MF,zinc ion binding,
5530,,KFG85255.1,4177,MF,aminopeptidase activity,
5530,,KFG85255.1,6508,BP,proteolysis,
5530,,KFG85255.1,16021,CC,integral component of membrane,
5530,,KFG85255.1,30976,MF,thiamine pyrophosphate binding,
5530,,KFG85255.1,6468,BP,protein phosphorylation,
5530,,KFG85255.1,287,MF,magnesium ion binding,
5530,,KFG85255.1,4672,MF,protein kinase activity,
5530,,KFG85255.1,16746,MF,transferase activity,
5530,,KFG85255.1,71949,MF,FAD binding,
5530,,KFG85255.1,5524,MF,ATP binding,
5530,,KFG85256.1,3676,MF,nucleic acid binding,
5530,,KFG85256.1,16592,CC,mediator complex,
5530,,KFG85256.1,6357,BP,regulation of transcription by RNA polymerase II,
5530,,KFG85256.1,3712,MF,transcription coregulator activity,
5530,,KFG85256.1,46872,MF,metal ion binding,
5530,,KFG85256.1,5524,MF,ATP binding,
5530,,KFG85257.1,16592,CC,mediator complex,
5530,,KFG85257.1,3712,MF,transcription coregulator activity,
5530,,KFG85257.1,6357,BP,regulation of transcription by RNA polymerase II,
5530,,KFG85257.1,61608,MF,nuclear import signal receptor activity,
5530,,KFG85257.1,6606,BP,protein import into nucleus,
5530,,KFG85257.1,5737,CC,cytoplasm,
5530,,KFG85258.1,4553,MF,hydrolase activity,
5530,,KFG85258.1,5975,BP,carbohydrate metabolic process,
5530,,KFG85258.1,5783,CC,endoplasmic reticulum,
5530,,KFG85258.1,5576,CC,extracellular region,
5530,,KFG85258.1,4072,MF,aspartate kinase activity,
5530,,KFG85258.1,16021,CC,integral component of membrane,
5530,,KFG85258.1,16491,MF,oxidoreductase activity,
5530,,KFG85258.1,9057,BP,macromolecule catabolic process,
5530,,KFG85258.1,44248,BP,cellular catabolic process,
5530,,KFG85258.1,44260,BP,cellular macromolecule metabolic process,
5530,,KFG85258.1,55114,BP,oxidation-reduction process,
5530,,KFG85258.1,8652,BP,cellular amino acid biosynthetic process,
5530,,KFG85258.1,16310,BP,phosphorylation,
5530,,KFG85259.1,16021,CC,integral component of membrane,
5530,,KFG85260.1,5789,CC,endoplasmic reticulum membrane,
5530,,KFG85260.1,15031,BP,protein transport,
5530,,KFG85260.1,30968,BP,endoplasmic reticulum unfolded protein response,
5530,,KFG85260.1,6486,BP,protein glycosylation,
5530,,KFG85260.1,16021,CC,integral component of membrane,
5530,,KFG85261.1,3700,MF,DNA-binding transcription factor activity,
5530,,KFG85261.1,6355,BP,regulation of transcription,
5530,,KFG85262.1,6334,BP,nucleosome assembly,
5530,,KFG85262.1,786,CC,nucleosome,
5530,,KFG85262.1,3677,MF,DNA binding,
5530,,KFG85263.1,5739,CC,mitochondrion,
5530,,KFG85264.1,5524,MF,ATP binding,
5530,,KFG85264.1,6281,BP,DNA repair,
5530,,KFG85264.1,5737,CC,cytoplasm,
5530,,KFG85264.1,48278,BP,vesicle docking,
5530,,KFG85264.1,6887,BP,exocytosis,
5530,,KFG85264.1,4386,MF,helicase activity,
5530,,KFG85264.1,46872,MF,metal ion binding,
5530,,KFG85264.1,209,BP,protein polyubiquitination,
5530,,KFG85264.1,61630,MF,ubiquitin protein ligase activity,
5530,,KFG85265.1,5789,CC,endoplasmic reticulum membrane,
5530,,KFG85265.1,8239,MF,dipeptidyl-peptidase activity,
5530,,KFG85265.1,6508,BP,proteolysis,
5530,,KFG85265.1,4334,MF,fumarylacetoacetase activity,
5530,,KFG85265.1,9072,BP,aromatic amino acid family metabolic process,
5530,,KFG85265.1,6355,BP,regulation of transcription,
5530,,KFG85265.1,4386,MF,helicase activity,
5530,,KFG85265.1,30246,MF,carbohydrate binding,
5530,,KFG85265.1,4553,MF,hydrolase activity,
5530,,KFG85265.1,16639,MF,oxidoreductase activity,
5530,,KFG85265.1,16021,CC,integral component of membrane,
5530,,KFG85265.1,5975,BP,carbohydrate metabolic process,
5530,,KFG85265.1,5634,CC,nucleus,
5530,,KFG85265.1,3677,MF,DNA binding,
5530,,KFG85265.1,16810,MF,hydrolase activity,
5530,,KFG85265.1,5524,MF,ATP binding,
5530,,KFG85265.1,55114,BP,oxidation-reduction process,
5530,,KFG85266.1,16740,MF,transferase activity,
5530,,KFG85266.1,16021,CC,integral component of membrane,
5530,,KFG85266.1,18022,BP,peptidyl-lysine methylation,
5530,,KFG85266.1,97502,BP,mannosylation,
5530,,KFG85266.1,5737,CC,cytoplasm,
5530,,KFG85266.1,6284,BP,base-excision repair,
5530,,KFG85266.1,51999,BP,mannosyl-inositol phosphorylceramide biosynthetic process,
5530,,KFG85266.1,51539,MF,4 iron,
5530,,KFG85266.1,140096,MF,catalytic activity,
5530,,KFG85266.1,3677,MF,DNA binding,
5530,,KFG85266.1,16787,MF,hydrolase activity,
5530,,KFG85268.1,4177,MF,aminopeptidase activity,
5530,,KFG85268.1,6508,BP,proteolysis,
5530,,KFG85268.1,46872,MF,metal ion binding,
5530,,KFG85270.1,16838,MF,carbon-oxygen lyase activity,
5530,,KFG85271.1,46872,MF,metal ion binding,
5530,,KFG85271.1,6357,BP,regulation of transcription by RNA polymerase II,
5530,,KFG85271.1,5634,CC,nucleus,
5530,,KFG85271.1,981,MF,DNA-binding transcription factor activity,
5530,,KFG85271.1,16787,MF,hydrolase activity,
5530,,KFG85271.1,3676,MF,nucleic acid binding,
5530,,KFG85271.1,16021,CC,integral component of membrane,
5530,,KFG85271.1,4672,MF,protein kinase activity,
5530,,KFG85271.1,6468,BP,protein phosphorylation,
5530,,KFG85271.1,5524,MF,ATP binding,
5530,,KFG85271.1,32259,BP,methylation,
5530,,KFG85271.1,8168,MF,methyltransferase activity,
5530,,KFG85273.1,16491,MF,oxidoreductase activity,
5530,,KFG85273.1,55114,BP,oxidation-reduction process,
5530,,KFG85273.1,5634,CC,nucleus,
5530,,KFG85273.1,6351,BP,transcription,
5530,,KFG85273.1,8270,MF,zinc ion binding,
5530,,KFG85273.1,3677,MF,DNA binding,
5530,,KFG85273.1,5262,MF,calcium channel activity,
5530,,KFG85273.1,16021,CC,integral component of membrane,
5530,,KFG85273.1,98703,BP,calcium ion import across plasma membrane,
5530,,KFG85273.1,4177,MF,aminopeptidase activity,
5530,,KFG85273.1,981,MF,DNA-binding transcription factor activity,
5530,,KFG85273.1,4553,MF,hydrolase activity,
5530,,KFG85273.1,30170,MF,pyridoxal phosphate binding,
5530,,KFG85273.1,8237,MF,metallopeptidase activity,
5530,,KFG85273.1,8484,MF,sulfuric ester hydrolase activity,
5530,,KFG85273.1,16301,MF,kinase activity,
5530,,KFG85273.1,16774,MF,phosphotransferase activity,
5530,,KFG85273.1,5975,BP,carbohydrate metabolic process,
5530,,KFG85273.1,6508,BP,proteolysis,
5530,,KFG85273.1,6357,BP,regulation of transcription by RNA polymerase II,
5530,,KFG85273.1,16310,BP,phosphorylation,
5530,,KFG85273.1,8652,BP,cellular amino acid biosynthetic process,
5530,,KFG85274.1,98703,BP,calcium ion import across plasma membrane,
5530,,KFG85274.1,5262,MF,calcium channel activity,
5530,,KFG85274.1,5623,CC,cell,
5530,,KFG85274.1,16021,CC,integral component of membrane,
5530,,KFG85274.1,16491,MF,oxidoreductase activity,
